,Time,Working Mode,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(℃),Generation Today(kWh),Total Generation(kWh),H Total(h)
1298,09.18.2020 09:12:53,Normal,143.5,0.9,217.8,0.5,59.97,115,26.5,0.3,920.7,2308
1299,09.18.2020 09:22:54,Normal,144.9,3.5,219.2,2.2,60.0,508,27.0,0.3,920.7,2308
1300,09.18.2020 09:26:54,Normal,124.9,2.1,217.9,1.1,60.0,262,27.3,0.3,920.7,2308
1301,09.18.2020 09:30:54,Normal,140.7,1.6,218.7,0.9,59.97,214,27.5,0.3,920.7,2308
1302,09.18.2020 09:38:54,Normal,140.1,1.6,218.1,1.0,59.98,216,27.7,0.4,920.8,2309
1303,09.18.2020 09:40:54,Normal,140.1,1.4,217.5,0.9,59.97,199,27.8,0.4,920.8,2309
1304,09.18.2020 09:46:54,Normal,140.4,1.2,216.9,0.7,59.95,153,28.0,0.4,920.8,2309
1305,09.18.2020 09:50:54,Normal,139.0,1.0,217.9,0.5,60.0,122,27.9,0.4,920.8,2309
1306,09.18.2020 09:58:54,Normal,135.9,0.6,218.1,0.2,59.97,62,27.8,0.4,920.8,2309
1307,09.18.2020 10:00:54,Normal,137.5,0.6,217.9,0.2,59.97,60,27.8,0.4,920.8,2309
1308,09.18.2020 10:06:54,Normal,133.6,0.6,216.8,0.2,60.01,59,27.6,0.4,920.8,2309
1309,09.18.2020 10:10:54,Normal,135.7,0.6,218.1,0.2,60.0,62,27.6,0.4,920.8,2309
1310,09.18.2020 10:22:54,Normal,133.7,0.7,217.3,0.3,59.97,72,27.3,0.5,920.9,2310
1311,09.18.2020 10:26:54,Normal,140.3,0.7,217.6,0.3,59.95,83,27.3,0.5,920.9,2310
1312,09.18.2020 10:30:54,Normal,138.7,0.8,217.8,0.4,59.97,91,27.3,0.5,920.9,2310
1313,09.18.2020 10:38:54,Normal,141.3,0.9,217.6,0.4,60.0,104,27.3,0.5,920.9,2310
1314,09.18.2020 10:46:54,Normal,142.4,2.4,219.3,1.5,60.01,342,27.7,0.5,920.9,2310
1315,09.18.2020 10:54:54,Normal,137.6,4.2,218.9,2.5,60.0,581,29.0,0.6,921.0,2310
1316,09.18.2020 10:56:54,Normal,150.2,5.3,219.4,3.4,59.97,783,29.4,0.7,921.1,2310
1317,09.18.2020 11:08:54,Normal,132.3,7.2,219.6,4.1,60.01,943,31.9,0.9,921.3,2310
1318,09.18.2020 11:10:56,Normal,127.0,6.8,219.4,3.7,60.03,836,32.3,0.9,921.3,2310
1319,09.18.2020 11:22:54,Normal,131.7,3.4,219.6,1.9,59.98,442,33.8,1.1,921.5,2311
1320,09.18.2020 11:26:54,Normal,134.7,2.5,219.0,1.5,59.98,338,33.7,1.1,921.5,2311
1321,09.18.2020 11:30:55,Normal,136.7,2.2,218.9,1.3,60.0,308,33.6,1.1,921.5,2311
1322,09.18.2020 11:36:54,Normal,133.3,1.1,218.2,0.5,60.0,139,33.3,1.2,921.6,2311
1323,09.18.2020 11:40:54,Normal,132.3,1.0,218.2,0.5,60.06,130,33.0,1.2,921.6,2311
1324,09.18.2020 11:50:54,Normal,137.3,1.3,218.4,0.7,59.98,168,32.6,1.2,921.6,2311
1325,09.18.2020 11:56:54,Normal,138.8,1.0,219.5,0.5,59.99,129,32.3,1.2,921.6,2311
1326,09.18.2020 12:00:55,Normal,139.5,0.8,220.1,0.4,59.99,94,32.1,1.2,921.6,2312
1327,09.18.2020 12:08:54,Normal,137.4,0.7,220.0,0.3,60.03,74,31.6,1.3,921.7,2312
1328,09.18.2020 12:10:54,Normal,136.6,0.7,219.2,0.2,59.97,72,31.5,1.3,921.7,2312
1329,09.18.2020 12:16:54,Normal,133.1,0.8,217.5,0.3,59.97,84,31.1,1.3,921.7,2312
1330,09.18.2020 12:22:54,Normal,136.5,0.9,218.1,0.4,60.01,97,30.8,1.3,921.7,2312
1331,09.18.2020 12:26:54,Normal,140.8,0.9,218.2,0.4,60.01,101,30.6,1.3,921.7,2312
1332,09.18.2020 12:30:54,Normal,138.2,0.9,217.5,0.4,60.02,105,30.5,1.3,921.7,2312
1333,09.18.2020 12:44:54,Normal,137.6,0.7,218.1,0.2,59.98,70,30.0,1.3,921.7,2312
1334,09.18.2020 12:46:54,Normal,135.9,0.7,218.3,0.2,60.01,67,30.0,1.3,921.7,2312
1335,09.18.2020 12:52:54,Normal,134.3,0.7,217.8,0.3,60.02,75,29.7,1.3,921.7,2313
1336,09.18.2020 12:56:54,Normal,136.3,0.7,218.0,0.2,59.98,72,29.5,1.3,921.7,2313
1337,09.18.2020 13:04:54,Normal,132.5,0.6,217.2,0.2,60.01,62,29.3,1.4,921.8,2313
1338,09.18.2020 13:08:54,Normal,134.9,0.7,218.1,0.3,59.99,70,29.2,1.4,921.8,2313
1339,09.18.2020 13:16:55,Normal,139.5,0.7,219.2,0.3,59.97,78,28.9,1.4,921.8,2313
1340,09.18.2020 13:22:54,Normal,136.7,0.7,220.0,0.2,60.03,67,28.8,1.4,921.8,2313
1341,09.18.2020 13:26:54,Normal,133.0,0.7,219.4,0.2,60.02,66,28.7,1.4,921.8,2313
1342,09.18.2020 13:30:54,Normal,141.7,0.7,218.7,0.3,60.0,82,28.6,1.4,921.8,2313
1343,09.18.2020 13:44:54,Normal,142.8,0.8,218.8,0.4,60.0,92,28.6,1.4,921.8,2314
1344,09.18.2020 13:50:54,Normal,141.2,0.7,218.5,0.3,59.98,84,28.5,1.4,921.8,2314
1345,09.18.2020 13:56:54,Normal,131.9,1.0,218.7,0.5,60.01,126,28.4,1.4,921.8,2314
1346,09.18.2020 14:10:54,Normal,140.5,1.3,219.3,0.7,60.02,165,28.6,1.5,921.9,2314
1347,09.18.2020 14:22:55,Normal,146.8,1.3,218.5,0.8,59.98,181,28.9,1.5,921.9,2314
1348,09.18.2020 14:26:55,Normal,140.1,1.4,219.2,0.9,59.99,193,29.0,1.5,921.9,2314
1349,09.18.2020 14:30:55,Normal,142.6,1.5,219.7,0.9,60.01,207,29.1,1.6,922.0,2315
1350,09.18.2020 14:40:55,Normal,139.2,2.0,219.6,1.2,59.98,282,29.5,1.6,922.0,2315
1351,09.18.2020 14:46:55,Normal,140.8,2.2,219.3,1.4,60.01,318,29.8,1.6,922.0,2315
1352,09.18.2020 14:52:55,Normal,141.8,2.1,220.1,1.3,60.06,310,30.2,1.7,922.1,2315
1353,09.18.2020 14:56:55,Normal,138.5,1.5,218.8,0.9,60.0,209,30.3,1.7,922.1,2315
1354,09.18.2020 15:00:55,Normal,127.0,1.4,218.4,0.8,60.03,183,30.3,1.7,922.1,2315
1355,09.18.2020 15:23:05,Normal,136.4,1.3,219.0,0.7,60.03,174,30.2,1.8,922.2,2316
1356,09.18.2020 15:26:55,Normal,141.8,1.4,218.4,0.9,60.03,196,30.3,1.8,922.2,2316
1357,09.18.2020 15:30:55,Normal,141.7,1.6,218.9,1.0,60.03,241,30.4,1.8,922.2,2316
1358,09.18.2020 15:50:55,Normal,141.8,1.8,218.4,1.1,60.01,266,31.0,1.9,922.3,2316
1359,09.18.2020 15:58:55,Normal,138.5,1.8,219.2,1.1,60.0,264,31.0,2.0,922.4,2316
1360,09.18.2020 16:00:55,Normal,139.6,1.6,219.6,1.0,60.0,213,31.0,2.0,922.4,2316
1361,09.18.2020 16:06:55,Normal,142.1,1.3,219.3,0.7,60.01,173,30.9,2.0,922.4,2316
1362,09.18.2020 16:16:55,Normal,133.8,0.6,218.4,0.2,60.0,59,30.4,2.0,922.4,2317
1363,09.18.2020 16:22:55,Normal,132.0,0.6,219.1,0.2,60.05,62,30.1,2.1,922.5,2317
1364,09.18.2020 16:26:55,Normal,135.3,0.7,219.5,0.2,60.05,67,29.8,2.1,922.5,2317
1365,09.18.2020 16:34:55,Normal,139.7,0.7,220.4,0.3,60.01,81,29.4,2.1,922.5,2317
1366,09.18.2020 16:44:55,Normal,141.0,0.8,221.2,0.4,60.01,91,29.1,2.1,922.5,2317
1367,09.18.2020 16:52:57,Normal,134.3,0.7,220.9,0.2,60.01,66,28.9,2.1,922.5,2317
1368,09.18.2020 16:56:55,Normal,137.6,0.6,220.3,0.2,60.02,61,28.8,2.1,922.5,2317
1369,09.18.2020 17:08:55,Normal,135.0,0.6,220.2,0.2,60.04,57,28.4,2.1,922.5,2318
1370,09.18.2020 17:12:55,Normal,131.2,0.5,220.7,0.2,60.01,49,28.3,2.1,922.5,2318
1371,09.18.2020 17:22:55,Normal,132.5,0.4,221.1,0.1,60.0,34,27.9,2.1,922.5,2318
1372,09.18.2020 17:26:55,Normal,129.5,0.3,220.1,0.1,60.0,30,27.8,2.1,922.5,2318
1373,09.18.2020 17:30:55,Normal,126.2,0.2,221.4,0.1,60.03,24,27.6,2.1,922.5,2318
1374,09.18.2020 17:50:55,Normal,125.7,0.0,219.6,0.1,59.99,13,26.9,2.1,922.5,2319
1375,09.19.2020 06:12:25,Wait,139.2,0.0,219.7,0.0,60.01,0,20.4,0.0,922.5,2319
1376,09.19.2020 06:16:25,Wait,139.5,0.0,219.4,0.0,59.99,0,20.8,0.0,922.5,2319
1377,09.19.2020 06:20:25,Wait,142.1,0.0,219.2,0.0,60.03,0,21.0,0.0,922.5,2319
1378,09.19.2020 06:26:25,Wait,141.7,0.0,219.1,0.0,60.0,0,21.1,0.0,922.5,2319
1379,09.19.2020 06:30:25,Wait,145.9,0.0,219.6,0.0,60.02,0,21.3,0.0,922.5,2319
1380,09.19.2020 06:36:25,Wait,146.0,0.0,218.9,0.0,60.02,0,21.5,0.0,922.5,2319
1381,09.19.2020 06:42:25,Wait,151.3,0.0,219.0,0.0,60.01,0,21.6,0.0,922.5,2319
1382,09.19.2020 06:46:25,Wait,153.8,0.0,219.4,0.0,60.0,0,21.8,0.0,922.5,2319
1383,09.19.2020 06:50:25,Wait,154.7,0.0,219.5,0.0,60.03,0,21.8,0.0,922.5,2319
1384,09.19.2020 06:56:25,Wait,155.6,0.0,219.1,0.0,60.01,0,22.1,0.0,922.5,2319
1385,09.19.2020 07:00:25,Normal,134.1,0.5,220.0,0.1,60.01,43,22.4,0.0,922.5,2319
1386,09.19.2020 07:08:25,Normal,134.7,0.5,221.3,0.2,59.97,45,23.0,0.1,922.6,2320
1387,09.19.2020 07:10:25,Normal,138.8,0.5,221.1,0.2,59.99,46,23.2,0.1,922.6,2320
1388,09.19.2020 07:24:25,Normal,146.2,0.9,220.2,0.4,59.99,108,24.0,0.1,922.6,2320
1389,09.19.2020 07:26:25,Normal,138.7,1.0,220.1,0.5,59.98,121,24.0,0.1,922.6,2320
1390,09.19.2020 07:38:25,Normal,143.6,1.2,220.5,0.7,60.01,161,25.1,0.1,922.6,2320
1391,09.19.2020 07:44:25,Normal,140.9,1.3,220.0,0.8,59.98,185,25.5,0.1,922.6,2320
1392,09.19.2020 07:52:25,Normal,140.2,1.7,219.5,1.0,60.0,246,26.1,0.2,922.7,2321
1393,09.19.2020 07:56:25,Normal,139.1,1.3,220.0,0.7,59.98,171,26.3,0.2,922.7,2321
1394,09.19.2020 08:06:25,Normal,145.8,1.3,218.9,0.8,59.99,186,26.7,0.2,922.7,2321
1395,09.19.2020 08:10:25,Normal,141.4,1.4,218.7,0.9,59.94,190,26.9,0.2,922.7,2321
1396,09.19.2020 08:16:25,Normal,141.6,1.3,218.3,0.8,59.95,188,27.2,0.3,922.8,2321
1397,09.19.2020 08:24:25,Normal,142.3,2.0,218.8,1.2,59.98,292,27.7,0.3,922.8,2321
1398,09.19.2020 08:26:25,Normal,147.1,2.4,219.4,1.5,60.01,351,27.8,0.3,922.8,2321
1399,09.19.2020 08:30:25,Normal,143.0,1.8,218.4,1.1,59.95,270,28.0,0.3,922.8,2321
1400,09.19.2020 08:36:25,Normal,142.0,2.7,219.3,1.7,59.97,381,28.3,0.4,922.9,2321
1401,09.19.2020 08:48:26,Normal,140.2,1.6,217.6,0.9,60.0,212,28.7,0.4,922.9,2322
1402,09.19.2020 08:58:25,Normal,136.9,1.5,217.3,0.9,60.0,204,29.0,0.5,923.0,2322
1403,09.19.2020 09:00:25,Normal,138.8,1.3,217.7,0.9,60.04,186,29.0,0.5,923.0,2322
1404,09.19.2020 09:06:25,Normal,141.5,3.2,218.6,2.0,59.99,442,29.2,0.5,923.0,2322
1405,09.19.2020 09:10:25,Normal,141.2,2.6,218.8,1.5,60.03,360,29.5,0.6,923.1,2322
1406,09.19.2020 09:24:26,Normal,141.3,2.0,218.0,1.2,60.01,281,29.8,0.6,923.1,2322
1407,09.19.2020 09:26:25,Normal,138.4,1.8,218.4,1.0,59.97,253,29.8,0.7,923.2,2322
1408,09.19.2020 09:30:26,Normal,139.3,1.9,218.5,1.2,60.0,272,29.9,0.7,923.2,2323
1409,09.19.2020 09:54:26,Normal,143.0,1.4,217.4,0.9,59.99,200,30.1,0.8,923.3,2323
1410,09.19.2020 09:56:26,Normal,141.5,1.4,217.9,0.9,60.01,196,30.1,0.8,923.3,2323
1411,09.19.2020 10:12:26,Normal,142.6,1.8,217.9,1.1,60.01,261,30.0,0.9,923.4,2323
1412,09.19.2020 10:16:28,Normal,140.9,1.9,217.9,1.2,60.01,278,30.1,0.9,923.4,2323
1413,09.19.2020 10:24:26,Normal,140.8,1.8,217.0,1.1,60.0,256,30.2,0.9,923.4,2324
1414,09.19.2020 10:26:26,Normal,139.0,1.8,217.7,1.1,60.01,264,30.1,1.0,923.5,2324
1415,09.19.2020 10:30:26,Normal,141.3,2.0,217.5,1.3,60.03,293,30.2,1.0,923.5,2324
1416,09.19.2020 10:38:27,Normal,139.7,2.7,218.2,1.6,59.99,369,30.3,1.0,923.5,2324
1417,09.19.2020 10:42:26,Normal,143.8,3.0,218.5,1.9,60.0,420,30.5,1.1,923.6,2324
1418,09.19.2020 10:46:26,Normal,141.2,2.5,217.8,1.5,60.01,356,30.7,1.1,923.6,2324
1419,09.19.2020 10:54:26,Normal,140.2,3.6,217.4,2.2,60.0,482,31.0,1.2,923.7,2324
1420,09.19.2020 10:56:26,Normal,139.8,3.3,217.7,2.0,59.97,447,31.1,1.2,923.7,2324
1421,09.19.2020 11:00:26,Normal,142.7,3.0,217.8,1.9,59.98,425,31.2,1.2,923.7,2324
1422,09.19.2020 11:10:26,Normal,135.6,3.9,220.3,2.4,59.97,527,31.9,1.3,923.8,2325
1423,09.19.2020 11:24:26,Normal,136.4,4.9,219.8,2.9,59.98,663,32.6,1.5,924.0,2325
1424,09.19.2020 11:26:26,Normal,133.1,4.2,219.2,2.4,59.93,555,32.8,1.5,924.0,2325
1425,09.19.2020 11:30:26,Normal,140.3,4.8,219.6,2.9,59.93,671,33.1,1.6,924.1,2325
1426,09.19.2020 11:42:26,Normal,140.8,4.4,219.7,2.7,59.98,627,33.7,1.7,924.2,2325
1427,09.19.2020 11:46:26,Normal,133.1,6.0,220.1,3.4,59.97,795,34.0,1.8,924.3,2325
1428,09.19.2020 12:00:26,Normal,141.2,5.2,219.6,3.2,60.03,730,35.1,2.0,924.5,2326
1429,09.19.2020 12:14:26,Normal,135.5,5.7,220.7,3.4,59.99,777,35.7,2.2,924.7,2326
1430,09.19.2020 12:16:26,Normal,133.6,6.9,220.7,3.9,60.0,910,36.0,2.2,924.7,2326
1431,09.19.2020 12:24:26,Normal,131.2,6.5,220.2,3.6,60.01,843,36.5,2.4,924.9,2326
1432,09.19.2020 12:26:26,Normal,137.7,6.1,220.5,3.6,60.02,832,36.6,2.4,924.9,2326
1433,09.19.2020 12:30:26,Normal,135.9,4.3,218.9,2.6,59.98,588,36.7,2.5,925.0,2326
1434,09.19.2020 12:40:26,Normal,132.2,6.4,220.2,3.6,59.98,833,37.3,2.6,925.1,2326
1435,09.19.2020 12:50:26,Normal,131.2,6.3,220.0,3.6,60.0,826,37.7,2.8,925.3,2327
1436,09.19.2020 12:58:27,Normal,131.5,6.2,220.2,3.5,60.02,811,38.1,2.9,925.4,2327
1437,09.19.2020 13:12:26,Normal,135.5,5.8,219.1,3.4,60.01,785,38.5,3.2,925.7,2327
1438,09.19.2020 13:18:26,Normal,129.0,6.1,219.3,3.4,60.0,783,38.6,3.2,925.7,2327
1439,09.19.2020 13:24:26,Normal,133.6,6.0,219.8,3.4,60.01,796,38.8,3.3,925.8,2327
1440,09.19.2020 13:26:26,Normal,133.0,6.0,219.2,3.4,59.99,790,39.0,3.4,925.9,2327
1441,09.19.2020 13:30:27,Normal,133.9,5.9,219.1,3.4,60.0,781,39.0,3.4,925.9,2327
1442,09.19.2020 13:38:26,Normal,131.1,5.9,219.3,3.4,59.98,766,39.2,3.6,926.1,2328
1443,09.19.2020 13:40:26,Normal,132.9,5.6,219.3,3.3,60.0,739,39.2,3.6,926.1,2328
1444,09.19.2020 13:48:27,Normal,134.2,5.4,219.3,3.2,60.05,717,39.1,3.7,926.2,2328
1445,09.19.2020 13:58:27,Normal,137.5,5.4,219.8,3.3,60.04,733,39.3,3.8,926.3,2328
1446,09.19.2020 14:00:27,Normal,132.6,5.5,219.3,3.2,60.02,721,39.4,3.9,926.4,2328
1447,09.19.2020 14:08:28,Normal,131.1,5.3,219.1,3.0,59.98,688,39.2,4.0,926.5,2328
1448,09.19.2020 14:12:27,Normal,136.2,4.3,219.1,2.6,60.01,602,39.1,4.0,926.5,2328
1449,09.19.2020 14:16:27,Normal,139.0,4.3,219.0,2.6,59.98,604,39.0,4.1,926.6,2328
1450,09.19.2020 14:24:27,Normal,140.1,4.6,219.4,2.8,59.99,642,38.9,4.2,926.7,2328
1451,09.19.2020 14:26:27,Normal,134.0,4.5,219.5,2.6,60.0,598,39.0,4.2,926.7,2328
1452,09.19.2020 14:30:27,Normal,133.4,4.7,219.4,2.8,60.0,635,38.9,4.3,926.8,2329
1453,09.19.2020 14:42:27,Normal,136.1,4.0,219.0,2.4,60.01,555,38.8,4.4,926.9,2329
1454,09.19.2020 14:50:27,Normal,140.3,3.6,218.4,2.2,60.0,498,38.6,4.5,927.0,2329
1455,09.19.2020 15:00:27,Normal,138.9,3.6,219.0,2.2,59.98,483,38.1,4.6,927.1,2329
1456,09.19.2020 15:12:27,Normal,142.4,3.2,218.7,2.0,59.98,456,37.6,4.7,927.2,2329
1457,09.19.2020 15:24:27,Normal,136.5,2.4,219.4,1.4,59.99,327,37.1,4.8,927.3,2330
1458,09.19.2020 15:26:27,Normal,135.9,2.2,219.1,1.3,60.02,305,37.1,4.8,927.3,2330
1459,09.19.2020 15:30:27,Normal,141.8,2.5,219.0,1.5,60.0,362,36.7,4.8,927.3,2330
1460,09.19.2020 15:46:27,Normal,137.5,2.4,218.6,1.5,59.95,341,36.2,5.0,927.5,2330
1461,09.19.2020 15:56:27,Normal,136.7,1.7,219.2,1.0,59.97,240,35.8,5.0,927.5,2330
1462,09.19.2020 16:08:27,Normal,140.8,1.6,219.1,1.0,60.01,247,34.9,5.1,927.6,2331
1463,09.19.2020 16:12:27,Normal,141.8,1.4,218.7,0.9,60.02,193,34.7,5.1,927.6,2331
1464,09.19.2020 16:16:28,Normal,136.4,1.2,218.8,0.7,60.0,151,34.5,5.1,927.6,2331
1465,09.19.2020 16:24:27,Normal,134.6,1.0,219.3,0.5,60.01,132,33.9,5.1,927.6,2331
1466,09.19.2020 16:26:27,Normal,136.9,1.0,219.1,0.5,60.0,124,33.8,5.1,927.6,2331
1467,09.19.2020 16:30:27,Normal,137.1,1.0,219.4,0.5,60.01,119,33.6,5.1,927.6,2331
1468,09.19.2020 16:36:27,Normal,138.7,0.9,219.2,0.4,60.01,114,33.1,5.1,927.6,2331
1469,09.19.2020 16:48:27,Normal,137.1,0.9,219.0,0.5,60.0,109,32.5,5.2,927.7,2331
1470,09.19.2020 16:50:27,Normal,143.0,0.9,219.5,0.4,60.01,108,32.4,5.2,927.7,2331
1471,09.19.2020 17:02:27,Normal,139.8,0.8,220.1,0.4,60.04,89,31.7,5.2,927.7,2332
1472,09.19.2020 17:10:27,Normal,137.2,0.7,219.6,0.3,60.05,78,31.3,5.2,927.7,2332
1473,09.19.2020 17:24:27,Normal,134.3,0.5,219.5,0.2,60.01,44,30.5,5.2,927.7,2332
1474,09.19.2020 17:26:27,Normal,129.4,0.4,219.2,0.2,59.98,42,30.3,5.2,927.7,2332
1475,09.19.2020 17:30:27,Normal,129.9,0.4,219.3,0.1,60.0,37,30.1,5.2,927.7,2332
1476,09.19.2020 17:36:27,Normal,126.8,0.3,219.4,0.2,60.02,29,29.8,5.2,927.7,2332
1477,09.19.2020 17:40:27,Normal,126.2,0.2,219.0,0.1,60.0,25,29.5,5.2,927.7,2332
1478,09.19.2020 17:46:27,Normal,125.0,0.1,218.4,0.1,59.97,20,29.2,5.2,927.7,2333
1479,09.19.2020 17:50:27,Normal,125.6,0.0,218.7,0.1,60.0,16,28.9,5.2,927.7,2333
1480,09.20.2020 07:02:56,Wait,142.9,0.0,220.5,0.0,60.01,0,21.5,0.0,927.7,2333
1481,09.20.2020 07:08:57,Wait,145.0,0.0,220.2,0.0,60.0,0,21.8,0.0,927.7,2333
1482,09.20.2020 07:12:57,Wait,148.2,0.0,220.2,0.0,60.0,0,21.7,0.0,927.7,2333
1483,09.20.2020 07:16:56,Wait,149.8,0.0,219.7,0.0,60.01,0,21.9,0.0,927.7,2333
1484,09.20.2020 07:22:57,Wait,142.8,0.0,220.0,0.0,60.0,0,22.0,0.0,927.7,2333
1485,09.20.2020 07:26:56,Wait,131.6,0.0,218.9,0.0,60.0,0,22.1,0.0,927.7,2333
1486,09.20.2020 07:30:56,Wait,138.3,0.0,218.9,0.0,59.98,0,22.2,0.0,927.7,2333
1487,09.20.2020 07:42:57,Wait,142.0,0.0,218.9,0.0,60.01,0,22.4,0.0,927.7,2333
1488,09.20.2020 07:58:27,Wait,116.4,0.0,218.9,0.0,59.98,0,22.7,0.0,927.7,2333
1489,09.20.2020 08:02:27,Wait,131.1,0.0,218.6,0.0,60.03,0,22.9,0.0,927.7,2333
1490,09.20.2020 08:06:27,Wait,139.2,0.0,218.9,0.0,60.03,0,23.0,0.0,927.7,2333
1491,09.20.2020 08:10:27,Wait,143.8,0.0,218.7,0.0,59.99,0,23.0,0.0,927.7,2333
1492,09.20.2020 08:24:27,Wait,145.0,0.0,218.3,0.0,59.96,0,23.1,0.0,927.7,2333
1493,09.20.2020 08:26:29,Wait,146.8,0.0,218.1,0.0,59.99,0,23.1,0.0,927.7,2333
1494,09.20.2020 08:32:27,Wait,155.1,0.0,218.6,0.0,60.01,0,23.1,0.0,927.7,2333
1495,09.20.2020 08:36:27,Wait,155.9,0.0,218.1,0.0,60.0,0,23.1,0.0,927.7,2333
1496,09.20.2020 08:42:27,Wait,158.8,0.0,218.2,0.0,60.02,0,23.1,0.0,927.7,2333
1497,09.20.2020 08:48:28,Wait,162.3,0.0,217.8,0.0,60.03,0,23.1,0.0,927.7,2334
1498,09.20.2020 08:56:27,Wait,159.1,0.0,218.0,0.0,60.0,0,23.1,0.0,927.7,2334
1499,09.20.2020 09:00:27,Wait,157.9,0.0,217.8,0.0,60.04,0,23.1,0.0,927.7,2334
1500,09.20.2020 09:06:27,Wait,159.8,0.0,218.1,0.0,60.01,0,23.2,0.0,927.7,2334
1501,09.20.2020 09:12:27,Wait,157.6,0.0,217.5,0.0,59.98,0,23.2,0.0,927.7,2334
1502,09.20.2020 09:16:27,Wait,155.6,0.0,217.5,0.0,60.02,0,23.2,0.0,927.7,2334
1503,09.20.2020 09:24:27,Wait,157.4,0.0,218.3,0.0,60.01,0,23.2,0.0,927.7,2334
1504,09.20.2020 09:26:28,Wait,158.9,0.0,218.7,0.0,60.01,0,23.2,0.0,927.7,2334
1505,09.20.2020 09:30:27,Wait,157.7,0.0,218.5,0.0,59.97,0,23.2,0.0,927.7,2334
1506,09.20.2020 09:48:27,Wait,161.6,0.0,218.0,0.0,59.95,0,23.2,0.0,927.7,2335
1507,09.20.2020 09:52:27,Wait,160.8,0.0,217.8,0.0,59.99,0,23.2,0.0,927.7,2335
1508,09.20.2020 10:00:27,Wait,164.1,0.0,217.7,0.0,60.01,0,23.2,0.0,927.7,2335
1509,09.20.2020 10:06:27,Wait,163.6,0.0,217.1,0.0,59.94,0,23.2,0.0,927.7,2335
1510,09.20.2020 10:14:27,Normal,144.6,1.1,218.0,0.7,59.97,149,23.4,0.1,927.8,2335
1511,09.20.2020 10:16:27,Normal,143.9,0.9,218.1,0.4,59.98,108,23.5,0.1,927.8,2335
1512,09.20.2020 10:24:28,Normal,140.9,0.7,217.9,0.3,60.0,84,24.1,0.1,927.8,2335
1513,09.20.2020 10:26:27,Normal,135.3,0.8,217.8,0.3,60.0,82,24.3,0.1,927.8,2336
1514,09.20.2020 10:30:27,Normal,142.2,0.9,217.2,0.4,59.97,106,24.4,0.1,927.8,2336
1515,09.20.2020 10:36:28,Normal,141.5,0.9,218.3,0.4,60.03,99,24.8,0.1,927.8,2336
1516,09.20.2020 10:46:27,Normal,138.4,1.1,218.1,0.5,59.99,128,25.2,0.1,927.8,2336
1517,09.20.2020 10:52:27,Normal,145.1,1.2,218.3,0.7,60.01,159,25.6,0.1,927.8,2336
1518,09.20.2020 10:56:28,Normal,143.8,1.2,217.8,0.7,60.02,163,25.7,0.1,927.8,2336
1519,09.20.2020 11:00:28,Normal,142.3,1.1,217.9,0.5,60.02,134,26.0,0.2,927.9,2336
1520,09.20.2020 11:08:28,Normal,143.3,0.8,218.3,0.4,60.02,93,26.2,0.2,927.9,2336
1521,09.20.2020 11:12:28,Normal,148.6,1.0,217.4,0.5,59.98,130,26.2,0.2,927.9,2336
1522,09.20.2020 11:16:28,Normal,145.1,1.3,217.9,0.9,60.0,189,26.4,0.2,927.9,2337
1523,09.20.2020 11:24:28,Normal,143.9,1.1,217.5,0.6,59.98,150,26.9,0.2,927.9,2337
1524,09.20.2020 11:26:28,Normal,144.6,1.2,217.7,0.7,60.02,165,26.9,0.2,927.9,2337
1525,09.20.2020 11:30:28,Normal,144.2,1.5,217.7,1.0,60.0,213,27.1,0.3,928.0,2337
1526,09.20.2020 11:46:28,Normal,141.3,0.9,217.3,0.4,60.01,101,27.6,0.3,928.0,2337
1527,09.20.2020 11:50:28,Normal,142.3,0.9,218.4,0.4,60.04,99,27.5,0.3,928.0,2337
1528,09.20.2020 11:56:28,Normal,144.1,1.0,218.4,0.5,59.98,123,27.6,0.3,928.0,2337
1529,09.20.2020 12:04:28,Normal,141.2,0.9,218.9,0.4,60.0,98,27.6,0.4,928.1,2337
1530,09.20.2020 12:10:28,Normal,142.2,0.8,218.5,0.4,60.0,90,27.5,0.4,928.1,2338
1531,09.20.2020 12:24:28,Normal,137.6,0.7,217.8,0.2,59.99,70,27.4,0.4,928.1,2338
1532,09.20.2020 12:26:28,Normal,137.2,0.7,217.7,0.2,59.98,68,27.3,0.4,928.1,2338
1533,09.20.2020 12:30:28,Normal,140.8,0.6,218.0,0.2,60.01,63,27.2,0.4,928.1,2338
1534,09.20.2020 12:42:28,Normal,137.6,0.7,218.2,0.3,59.98,72,27.0,0.4,928.1,2338
1535,09.20.2020 12:46:28,Normal,134.5,0.5,218.5,0.2,60.0,52,26.9,0.4,928.1,2338
1536,09.20.2020 12:52:28,Normal,139.9,0.5,218.7,0.2,60.01,48,26.8,0.4,928.1,2338
1537,09.20.2020 12:56:28,Normal,134.5,0.7,218.3,0.2,59.98,65,26.7,0.4,928.1,2339
1538,09.20.2020 13:08:28,Normal,134.8,0.5,218.4,0.2,60.01,44,26.5,0.4,928.1,2339
1539,09.20.2020 13:12:28,Normal,133.3,0.5,218.8,0.2,59.99,52,26.5,0.5,928.2,2339
1540,09.20.2020 13:24:28,Normal,139.5,0.5,218.3,0.2,59.99,55,26.2,0.5,928.2,2339
